Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
7,480006511,37513,1722344737,32.352676,969.095032,23.373388,11072.664062,1,1,1,0,0,acetone
1,479990353,38596,1722344738,31.055948,968.806152,23.992126,58314.351562,2,1,1,0,0,acetone
2,480026197,38601,1722344738,31.094074,968.464355,23.370602,53962.902344,2,1,1,0,0,acetone
0,480007249,38752,1722344738,30.874914,968.401062,24.492188,52599.136719,2,1,1,0,0,acetone
3,479999824,38896,1722344738,31.261999,968.693359,23.223068,19458.802734,2,1,1,0,0,acetone
4,479999071,38900,1722344738,31.623173,968.494812,22.999615,31341.822266,2,1,1,0,0,acetone
5,480020830,38905,1722344738,31.567453,969.134277,23.540468,17758.046875,2,1,1,0,0,acetone
6,480008288,38909,1722344738,31.37701,969.483398,23.233984,10610.079102,2,1,1,0,0,acetone
7,480006511,38913,1722344738,31.49419,969.068787,23.098534,11307.420898,2,1,1,0,0,acetone
1,479990353,42796,1722344742,30.895229,968.817078,24.012384,59953.160156,3,1,1,0,0,acetone
2,480026197,42801,1722344742,30.934704,968.499695,23.385792,56387.664062,3,1,1,0,0,acetone
0,480007249,42952,1722344742,30.807184,968.427429,24.449623,53189.277344,3,1,1,0,0,acetone
3,479999824,42957,1722344742,31.067022,968.755188,23.246378,19601.837891,3,1,1,0,0,acetone
4,479999071,42961,1722344742,31.413446,968.529663,22.94219,31434.185547,3,1,1,0,0,acetone
5,480020830,42965,1722344742,31.398396,969.176147,23.666483,18322.359375,3,1,1,0,0,acetone
6,480008288,42969,1722344742,31.20573,969.538513,23.520325,10749.076172,3,1,1,0,0,acetone
7,480006511,43113,1722344742,31.348642,969.113647,23.082882,11678.832031,3,1,1,0,0,acetone
1,479990353,43496,1722344743,31.588327,968.819214,24.084681,17339.474609,4,1,1,0,0,acetone
2,480026197,43500,1722344743,31.604557,968.521301,23.465847,17311.333984,4,1,1,0,0,acetone
0,480007249,43652,1722344743,31.4569,968.437195,24.589354,14333.707031,4,1,1,0,0,acetone
