Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
7,480006511,35314,1722344735,32.513023,981.102661,24.85804,6880.240723,7,1,1,0,0,redidlo
1,479990353,35707,1722344735,32.627983,980.864197,25.357609,25361.601562,8,1,1,0,0,redidlo
2,480026197,35712,1722344735,32.555805,980.628052,24.688354,37514.652344,8,1,1,0,0,redidlo
0,480007249,35843,1722344735,32.380054,980.572815,25.669708,25181.978516,8,1,1,0,0,redidlo
3,479999824,35996,1722344735,32.693474,980.820435,24.494106,14678.899414,8,1,1,0,0,redidlo
4,479999071,36001,1722344735,32.92149,980.76178,24.553938,15717.092773,8,1,1,0,0,redidlo
5,480020830,36005,1722344735,32.850761,981.259644,25.319202,11428.571289,8,1,1,0,0,redidlo
6,480008288,36009,1722344735,32.651562,981.43573,25.225973,5684.846191,8,1,1,0,0,redidlo
7,480006511,36013,1722344735,32.737518,981.129822,24.76704,7053.118652,8,1,1,0,0,redidlo
1,479990353,36418,1722344736,32.778664,980.895691,25.266502,26299.568359,9,1,1,0,0,redidlo
2,480026197,36433,1722344736,32.700237,980.635315,24.586147,39714.550781,9,1,1,0,0,redidlo
0,480007249,36554,1722344736,32.505486,980.589111,25.560186,26578.072266,9,1,1,0,0,redidlo
3,479999824,36728,1722344736,32.846493,980.846802,24.360332,15567.988281,9,1,1,0,0,redidlo
4,479999071,36743,1722344736,33.063805,980.759338,24.537678,16206.634766,9,1,1,0,0,redidlo
5,480020830,36759,1722344736,32.996769,981.287964,25.114588,11678.832031,9,1,1,0,0,redidlo
6,480008288,36774,1722344736,32.785065,981.408813,25.089935,5684.846191,9,1,1,0,0,redidlo
7,480006511,36789,1722344736,32.875664,981.138367,24.658669,7162.041016,9,1,1,0,0,redidlo
2,480026197,37214,1722344737,32.819767,980.626404,24.444412,41210.558594,0,1,1,0,0,redidlo
1,479990353,37353,1722344737,32.89167,980.905396,25.123856,27187.765625,0,1,1,0,0,redidlo
2,480026197,37497,1722344737,32.408882,980.660522,24.332922,780487.8125,1,1,1,0,0,redidlo
0,480007249,37502,1722344737,32.628407,980.605164,25.417994,28100.988281,0,1,1,0,0,redidlo
7,480006511,37509,1722344737,32.984211,981.153625,24.515701,7210.455078,0,1,1,0,0,redidlo
1,479990353,37633,1722344737,32.412018,980.961365,25.006004,472979.21875,1,1,1,0,0,redidlo
3,479999824,37645,1722344737,32.992111,980.854492,24.177694,16597.509766,0,1,1,0,0,redidlo
4,479999071,37649,1722344737,33.211117,980.767639,24.284172,16688.396484,0,1,1,0,0,redidlo
5,480020830,37654,1722344737,33.140213,981.278442,24.958469,12181.195312,0,1,1,0,0,redidlo
6,480008288,37658,1722344737,32.918568,981.396362,24.899836,5684.846191,0,1,1,0,0,redidlo
0,480007249,37781,1722344737,32.1894,980.666138,25.29195,878969.9375,1,1,1,0,0,redidlo
7,480006511,37802,1722344737,32.503159,981.174683,24.403994,68632.710938,1,1,1,0,0,redidlo
3,479999824,37925,1722344737,32.572536,980.85498,24.071308,393619.0625,1,1,1,0,0,redidlo
4,479999071,37930,1722344737,32.749214,980.801392,24.104151,305762.90625,1,1,1,0,0,redidlo
5,480020830,37934,1722344737,32.674019,981.300537,24.842012,143618.515625,1,1,1,0,0,redidlo
6,480008288,37938,1722344737,32.394634,981.423523,24.773388,50935.136719,1,1,1,0,0,redidlo
1,479990353,38893,1722344738,31.490391,980.871277,24.763641,469724.78125,2,1,1,0,0,redidlo
2,480026197,38897,1722344738,31.50993,980.619019,24.089199,776934.75,2,1,1,0,0,redidlo
0,480007249,39041,1722344738,31.346523,980.585449,25.092272,854223.125,2,1,1,0,0,redidlo
7,480006511,39202,1722344739,31.632336,981.082886,24.1563,68303.09375,2,1,1,0,0,redidlo
3,479999824,39325,1722344739,31.679098,980.851013,23.919712,377302.875,2,1,1,0,0,redidlo
4,479999071,39329,1722344739,31.79295,980.793579,23.915287,294930.875,2,1,1,0,0,redidlo
5,480020830,39334,1722344739,31.782618,981.280945,24.591934,141710.484375,2,1,1,0,0,redidlo
6,480008288,39338,1722344739,31.490362,981.358337,24.559597,49004.59375,2,1,1,0,0,redidlo
1,479990353,43093,1722344742,31.342228,980.899597,24.827702,468114.28125,3,1,1,0,0,redidlo
2,480026197,43098,1722344742,31.372971,980.589722,24.143339,760490.1875,3,1,1,0,0,redidlo
0,480007249,43241,1722344743,31.27879,980.567932,25.097885,797818.4375,3,1,1,0,0,redidlo
3,479999824,43385,1722344743,31.476719,980.827271,23.883509,342589.5,3,1,1,0,0,redidlo
4,479999071,43389,1722344743,31.595709,980.750977,23.943727,280394.3125,3,1,1,0,0,redidlo
5,480020830,43394,1722344743,31.600754,981.246521,24.588984,137931.03125,3,1,1,0,0,redidlo
