Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label,temperature,pressure,humidity,gas_resistance
1,479990353,584593,1722345284,,,,,5,1,1,0,0,softasept,37.027828,986.730042,17.588285,10547.132812
6,480008288,584598,1722345284,,,,,3,1,1,0,0,softasept,36.737297,987.078125,16.542965,5684.846191
0,480007249,584993,1722345284,,,,,7,1,1,0,0,softasept,37.625664,986.500305,17.481678,5684.846191
2,480026197,584997,1722345284,,,,,6,1,1,0,0,softasept,37.777897,986.395264,16.344788,8606.77832
7,480006511,585162,1722345285,,,,,3,1,1,0,0,softasept,36.919075,986.905457,16.057123,8769.526367
1,479990353,585293,1722345285,,,,,6,1,1,0,0,softasept,37.125771,986.73761,17.552738,10464.355469
6,480008288,585297,1722345285,,,,,4,1,1,0,0,softasept,37.462776,987.021545,16.61861,5684.846191
4,479999071,585302,1722345285,,,,,3,1,1,0,0,softasept,37.236034,986.502563,15.932654,15810.276367
0,480007249,585693,1722345285,,,,,8,1,1,0,0,softasept,37.798771,986.493958,17.440062,5684.846191
2,480026197,585698,1722345285,,,,,7,1,1,0,0,softasept,38.218689,986.433899,16.332939,5684.846191
7,480006511,585865,1722345285,,,,,4,1,1,0,0,softasept,37.619724,986.916626,16.140522,5684.846191
1,479990353,585993,1722345285,,,,,7,1,1,0,0,softasept,37.612984,986.744568,17.560282,5684.846191
6,480008288,585997,1722345285,,,,,5,1,1,0,0,softasept,37.676891,987.034912,16.620138,5684.846191
4,479999071,586002,1722345285,,,,,4,1,1,0,0,softasept,37.932671,986.513672,16.010561,6069.802734
3,479999824,586009,1722345285,,,,,3,1,1,0,0,softasept,36.66964,986.638184,16.233913,7085.916504
5,480020830,586013,1722345285,,,,,3,1,1,0,0,softasept,37.548691,987.014343,16.18878,11319.419922
0,480007249,586404,1722345286,,,,,9,1,1,0,0,softasept,37.866505,986.484985,17.418165,5770.964844
2,480026197,586408,1722345286,,,,,8,1,1,0,0,softasept,38.425388,986.466125,16.298105,5684.846191
7,480006511,586565,1722345286,,,,,5,1,1,0,0,softasept,37.819557,986.877258,16.130791,5684.846191
1,479990353,586693,1722345286,,,,,8,1,1,0,0,softasept,37.818916,986.771912,17.510305,5684.846191
6,480008288,586697,1722345286,,,,,6,1,1,0,0,softasept,37.78521,987.070129,16.60557,5684.846191
4,479999071,586702,1722345286,,,,,5,1,1,0,0,softasept,38.162392,986.541077,16.027954,6018.431641
3,479999824,586709,1722345286,,,,,4,1,1,0,0,softasept,37.350868,986.633545,16.321634,5684.846191
5,480020830,586714,1722345286,,,,,4,1,1,0,0,softasept,38.227528,987.01355,16.337641,5684.846191
2,480026197,587119,1722345287,,,,,9,1,1,0,0,softasept,38.527493,986.46051,16.211496,5684.846191
0,480007249,587133,1722345287,,,,,0,1,1,0,0,softasept,37.851452,986.477234,17.314156,6097.561035
7,480006511,587265,1722345287,,,,,6,1,1,0,0,softasept,37.908375,986.892944,16.120209,5684.846191
1,479990353,587414,1722345287,,,,,9,1,1,0,0,softasept,37.92942,986.756531,17.454803,5684.846191
4,479999071,587418,1722345287,,,,,6,1,1,0,0,softasept,38.259769,986.546631,16.017797,5991.387207
6,480008288,587423,1722345287,,,,,7,1,1,0,0,softasept,38.23864,987.044678,16.589474,5684.846191
3,479999824,587428,1722345287,,,,,5,1,1,0,0,softasept,37.582878,986.650757,16.339314,5684.846191
0,480007249,587432,1722345287,,,,,1,1,1,0,0,softasept,37.392357,986.509338,17.236464,66493.507812
5,480020830,587437,1722345287,,,,,5,1,1,0,0,softasept,38.442707,987.00116,16.349365,5684.846191
2,480026197,587860,1722345287,,,,,0,1,1,0,0,softasept,38.587261,986.449768,16.153316,5684.846191
7,480006511,587986,1722345287,,,,,7,1,1,0,0,softasept,38.377121,986.901672,16.119812,5684.846191
4,479999071,588118,1722345288,,,,,7,1,1,0,0,softasept,38.741676,986.540283,15.997469,5684.846191
6,480008288,588123,1722345288,,,,,8,1,1,0,0,softasept,38.447716,987.075867,16.559885,5684.846191
3,479999824,588130,1722345288,,,,,6,1,1,0,0,softasept,37.693947,986.655945,16.309557,5684.846191
5,480020830,588136,1722345288,,,,,6,1,1,0,0,softasept,38.532368,987.003723,16.333822,5684.846191
2,480026197,588140,1722345288,,,,,1,1,1,0,0,softasept,38.116585,986.443054,16.07177,29561.201172
1,479990353,588284,1722345288,,,,,0,1,1,0,0,softasept,37.994717,986.73468,17.324543,5761.613281
1,479990353,588564,1722345288,,,,,1,1,1,0,0,softasept,37.477367,986.767456,17.253813,42567.34375
7,480006511,588686,1722345288,,,,,8,1,1,0,0,softasept,38.574486,986.936279,16.084322,5684.846191
4,479999071,588818,1722345288,,,,,8,1,1,0,0,softasept,38.956417,986.55249,15.983332,5684.846191
6,480008288,588833,1722345288,,,,,9,1,1,0,0,softasept,38.55352,987.103516,16.560581,5684.846191
3,479999824,588838,1722345288,,,,,7,1,1,0,0,softasept,38.15057,986.624023,16.226913,5684.846191
0,480007249,588843,1722345288,,,,,2,1,1,0,0,softasept,36.504269,986.452026,17.145113,63618.289062
5,480020830,588847,1722345288,,,,,7,1,1,0,0,softasept,39.019081,986.996216,16.334835,5684.846191
7,480006511,589408,1722345289,,,,,9,1,1,0,0,softasept,38.683041,986.938721,16.028673,5684.846191
4,479999071,589529,1722345289,,,,,9,1,1,0,0,softasept,39.086258,986.583008,15.897958,5684.846191
3,479999824,589552,1722345289,,,,,8,1,1,0,0,softasept,38.370247,986.642334,16.233685,5684.846191
5,480020830,589557,1722345289,,,,,8,1,1,0,0,softasept,39.239388,987.032532,16.285488,5684.846191
2,480026197,589561,1722345289,,,,,2,1,1,0,0,softasept,37.098034,986.388672,15.930888,28802.880859
6,480008288,589566,1722345289,,,,,0,1,1,0,0,softasept,38.631611,987.074951,16.415798,5684.846191
1,479990353,589845,1722345289,,,,,2,1,1,0,0,softasept,36.442677,986.690918,17.118286,41775.457031
6,480008288,589850,1722345289,,,,,1,1,1,0,0,softasept,38.027039,987.080078,16.310976,9090.90918
3,479999824,590263,1722345290,,,,,9,1,1,0,0,softasept,38.496124,986.629272,16.189327,5684.846191
5,480020830,590279,1722345290,,,,,9,1,1,0,0,softasept,39.36235,987.035034,16.235926,5684.846191
7,480006511,590285,1722345290,,,,,0,1,1,0,0,softasept,38.766922,986.948425,15.874433,5684.846191
4,479999071,590290,1722345290,,,,,0,1,1,0,0,softasept,39.071278,986.54425,15.815146,5684.846191
7,480006511,590425,1722345290,,,,,1,1,1,0,0,softasept,38.23156,986.934448,15.861344,16649.324219
4,479999071,590569,1722345290,,,,,1,1,1,0,0,softasept,38.569389,986.562683,15.722059,32413.269531
3,479999824,590994,1722345290,,,,,0,1,1,0,0,softasept,38.496124,986.647156,16.09726,5684.846191
5,480020830,591138,1722345291,,,,,0,1,1,0,0,softasept,39.459694,987.059448,16.04184,5684.846191
6,480008288,591265,1722345291,,,,,2,1,1,0,0,softasept,37.057213,987.068665,16.181898,8620.689453
3,479999824,591274,1722345291,,,,,1,1,1,0,0,softasept,38.041969,986.653198,15.945292,13559.322266
5,480020830,591418,1722345291,,,,,1,1,1,0,0,softasept,38.896126,987.042725,15.843356,22214.509766
7,480006511,591830,1722345291,,,,,2,1,1,0,0,softasept,37.242264,986.899841,15.748016,16343.207031
4,479999071,591969,1722345291,,,,,2,1,1,0,0,softasept,37.583103,986.519531,15.598967,30295.857422
3,479999824,592674,1722345292,,,,,2,1,1,0,0,softasept,37.057152,986.658264,15.877867,12848.825195
5,480020830,592818,1722345292,,,,,2,1,1,0,0,softasept,37.915005,986.997009,15.989626,21262.458984
0,480007249,592927,1722345292,,,,,3,1,1,0,0,softasept,36.275978,986.432251,17.219463,60122.125
0,480007249,593627,1722345293,,,,,4,1,1,0,0,softasept,36.935768,986.44043,17.292803,16393.443359
2,480026197,593643,1722345293,,,,,3,1,1,0,0,softasept,36.821609,986.402527,16.058714,28306.058594
1,479990353,594067,1722345293,,,,,3,1,1,0,0,softasept,36.128757,986.691528,17.223583,41051.957031
0,480007249,594327,1722345294,,,,,5,1,1,0,0,softasept,37.136467,986.457092,17.278505,16169.783203
2,480026197,594343,1722345294,,,,,4,1,1,0,0,softasept,37.481544,986.356079,16.134708,10992.786133
1,479990353,594767,1722345294,,,,,4,1,1,0,0,softasept,36.836964,986.719116,17.309877,14022.787109
0,480007249,595027,1722345294,,,,,6,1,1,0,0,softasept,37.21925,986.438354,17.247206,15904.572266
2,480026197,595043,1722345294,,,,,5,1,1,0,0,softasept,37.710655,986.382935,16.126581,10981.46875
1,479990353,595467,1722345295,,,,,5,1,1,0,0,softasept,37.062988,986.716919,17.312468,14022.787109
6,480008288,595472,1722345295,,,,,3,1,1,0,0,softasept,36.717144,987.046204,16.332193,8184.143066
0,480007249,595727,1722345295,,,,,7,1,1,0,0,softasept,37.63821,986.464722,17.235008,7210.455078
2,480026197,595743,1722345295,,,,,6,1,1,0,0,softasept,37.80529,986.38147,16.101032,10958.904297
7,480006511,596036,1722345295,,,,,3,1,1,0,0,softasept,36.911674,986.910889,15.898713,16000.0
1,479990353,596167,1722345296,,,,,6,1,1,0,0,softasept,37.155907,986.723755,17.276644,13885.875
6,480008288,596171,1722345296,,,,,4,1,1,0,0,softasept,37.455215,987.025085,16.418242,5684.846191
4,479999071,596176,1722345296,,,,,3,1,1,0,0,softasept,37.223549,986.499146,15.758566,28138.052734
0,480007249,596427,1722345296,,,,,8,1,1,0,0,softasept,37.81382,986.481934,17.178062,7870.142578
2,480026197,596443,1722345296,,,,,7,1,1,0,0,softasept,38.233631,986.405151,16.098484,6753.904785
7,480006511,596739,1722345296,,,,,4,1,1,0,0,softasept,37.602455,986.914612,15.965874,6479.044434
1,479990353,596867,1722345296,,,,,7,1,1,0,0,softasept,37.633076,986.701904,17.221533,6506.709961
6,480008288,596872,1722345296,,,,,5,1,1,0,0,softasept,37.669334,987.064453,16.476053,5684.846191
4,479999071,596876,1722345296,,,,,4,1,1,0,0,softasept,37.932671,986.515503,15.785616,9370.424805
3,479999824,596883,1722345296,,,,,3,1,1,0,0,softasept,36.699261,986.652771,15.991177,12057.272461
5,480020830,596887,1722345296,,,,,3,1,1,0,0,softasept,37.551254,987.019958,16.092257,20311.011719
0,480007249,597138,1722345297,,,,,9,1,1,0,0,softasept,37.901627,986.494202,17.116117,8357.273438
2,480026197,597143,1722345297,,,,,8,1,1,0,0,softasept,38.432858,986.416016,16.042747,7400.555176
7,480006511,597439,1722345297,,,,,5,1,1,0,0,softasept,37.804756,986.841614,15.971521,6416.683594
1,479990353,597567,1722345297,,,,,8,1,1,0,0,softasept,37.854076,986.742737,17.223822,6979.280273
6,480008288,597571,1722345297,,,,,6,1,1,0,0,softasept,37.770096,987.070007,16.297041,5684.846191
4,479999071,597576,1722345297,,,,,5,1,1,0,0,softasept,38.164886,986.531616,15.864327,9208.632812
3,479999824,597583,1722345297,,,,,4,1,1,0,0,softasept,37.373081,986.615234,16.083012,5684.846191
5,480020830,597588,1722345297,,,,,4,1,1,0,0,softasept,38.219841,986.980286,16.189287,8097.166016
2,480026197,597854,1722345297,,,,,9,1,1,0,0,softasept,38.542435,986.437012,15.997518,7858.546387
0,480007249,598007,1722345297,,,,,0,1,1,0,0,softasept,37.964348,986.473633,17.124825,8747.949219
1,479990353,598149,1722345298,,,,,9,1,1,0,0,softasept,37.959557,986.730042,17.152641,7254.59082
6,480008288,598154,1722345298,,,,,7,1,1,0,0,softasept,38.233601,987.063354,16.450491,5684.846191
7,480006511,598158,1722345298,,,,,6,1,1,0,0,softasept,37.896038,986.877869,15.940617,6366.89209
0,480007249,598163,1722345298,,,,,1,1,1,0,0,softasept,37.465107,986.505005,16.978386,126482.210938
4,479999071,598293,1722345298,,,,,6,1,1,0,0,softasept,38.269756,986.542664,15.859655,9083.167969
3,479999824,598302,1722345298,,,,,5,1,1,0,0,softasept,37.610027,986.638184,16.100779,5684.846191
5,480020830,598308,1722345298,,,,,5,1,1,0,0,softasept,38.445271,986.964966,16.191267,7982.040527
2,480026197,598727,1722345298,,,,,0,1,1,0,0,softasept,38.617146,986.4328,15.904451,8285.862305
6,480008288,598857,1722345298,,,,,8,1,1,0,0,softasept,38.432606,987.072021,16.384365,5684.846191
7,480006511,598862,1722345298,,,,,7,1,1,0,0,softasept,38.377121,986.907227,16.08396,5684.846191
4,479999071,598993,1722345298,,,,,7,1,1,0,0,softasept,38.746674,986.55896,15.997737,5684.846191
3,479999824,599005,1722345298,,,,,6,1,1,0,0,softasept,37.728504,986.647766,16.061205,5684.846191
2,480026197,599010,1722345298,,,,,1,1,1,0,0,softasept,38.15892,986.457092,15.834215,59369.203125
5,480020830,599014,1722345298,,,,,6,1,1,0,0,softasept,38.54261,986.986145,16.181223,7922.75293
1,479990353,599019,1722345298,,,,,0,1,1,0,0,softasept,38.042435,986.729187,17.064758,7494.14502
1,479990353,599298,1722345299,,,,,1,1,1,0,0,softasept,37.547688,986.766357,16.995771,66390.039062
4,479999071,599553,1722345299,,,,,8,1,1,0,0,softasept,38.971397,986.563354,15.82009,5684.846191
6,480008288,599568,1722345299,,,,,9,1,1,0,0,softasept,38.550999,987.07373,16.334352,5684.846191
7,480006511,599573,1722345299,,,,,8,1,1,0,0,softasept,38.562153,986.908264,15.899353,5684.846191
0,480007249,599578,1722345299,,,,,2,1,1,0,0,softasept,36.554443,986.47467,16.850676,119570.296875
3,479999824,599716,1722345299,,,,,7,1,1,0,0,softasept,38.182655,986.633423,16.059988,5684.846191
5,480020830,599723,1722345299,,,,,7,1,1,0,0,softasept,39.037014,987.008423,16.19268,5684.846191
7,480006511,600143,1722345300,,,,,9,1,1,0,0,softasept,38.680576,986.931213,15.895422,5684.846191
4,479999071,600264,1722345300,,,,,9,1,1,0,0,softasept,39.098743,986.577148,15.750006,5684.846191
2,480026197,600289,1722345300,,,,,2,1,1,0,0,softasept,37.140373,986.431335,15.699285,56424.949219
3,479999824,600427,1722345300,,,,,8,1,1,0,0,softasept,38.414673,986.66571,16.041773,5684.846191
5,480020830,600433,1722345300,,,,,8,1,1,0,0,softasept,39.265007,987.039673,16.169277,5684.846191
6,480008288,600438,1722345300,,,,,0,1,1,0,0,softasept,38.626572,987.093506,16.266609,5684.846191
1,479990353,600717,1722345300,,,,,2,1,1,0,0,softasept,36.477837,986.677917,16.848978,64386.316406
6,480008288,600722,1722345300,,,,,1,1,1,0,0,softasept,38.054745,987.056519,16.194632,11049.723633
7,480006511,601006,1722345300,,,,,0,1,1,0,0,softasept,38.761986,986.935303,15.848586,5684.846191
3,479999824,601138,1722345301,,,,,9,1,1,0,0,softasept,38.52821,986.647461,15.945675,5684.846191
5,480020830,601155,1722345301,,,,,9,1,1,0,0,softasept,39.387966,987.053101,16.145273,5684.846191
4,479999071,601161,1722345301,,,,,0,1,1,0,0,softasept,39.188633,986.543396,15.67794,5684.846191
7,480006511,601304,1722345301,,,,,1,1,1,0,0,softasept,38.229095,986.934326,15.77438,20545.746094
4,479999071,601440,1722345301,,,,,1,1,1,0,0,softasept,38.666771,986.571777,15.60449,45470.691406
3,479999824,601868,1722345301,,,,,0,1,1,0,0,softasept,38.535618,986.646606,15.849069,5684.846191
5,480020830,601873,1722345301,,,,,0,1,1,0,0,softasept,39.480186,987.035339,16.058271,5684.846191
6,480008288,602140,1722345302,,,,,2,1,1,0,0,softasept,37.052174,987.061157,16.089724,10526.31543
3,479999824,602148,1722345302,,,,,1,1,1,0,0,softasept,38.069118,986.658508,15.824368,19931.486328
5,480020830,602152,1722345302,,,,,1,1,1,0,0,softasept,38.947357,987.022461,15.963284,29137.263672
7,480006511,602705,1722345302,,,,,2,1,1,0,0,softasept,37.252129,986.898132,15.656906,19950.125
4,479999071,602844,1722345302,,,,,2,1,1,0,0,softasept,37.625553,986.543091,15.478934,42314.050781
3,479999824,603549,1722345303,,,,,2,1,1,0,0,softasept,37.089237,986.649902,15.681384,18465.089844
5,480020830,603553,1722345303,,,,,2,1,1,0,0,softasept,37.935501,987.002136,15.843307,27917.121094
0,480007249,603802,1722345303,,,,,3,1,1,0,0,softasept,36.30859,986.437561,17.031595,108889.835938
0,480007249,604362,1722345304,,,,,4,1,1,0,0,softasept,36.955833,986.404419,17.124355,24530.470703
2,480026197,604506,1722345304,,,,,3,1,1,0,0,softasept,36.849007,986.388855,15.948244,53255.667969
1,479990353,604799,1722345304,,,,,3,1,1,0,0,softasept,36.166428,986.687805,17.077185,61910.519531
0,480007249,605062,1722345304,,,,,5,1,1,0,0,softasept,37.164059,986.429199,17.13097,22955.523438
2,480026197,605206,1722345305,,,,,4,1,1,0,0,softasept,37.521393,986.369751,15.999171,17103.154297
1,479990353,605499,1722345305,,,,,4,1,1,0,0,softasept,36.8671,986.714111,17.198626,18275.271484
0,480007249,605762,1722345305,,,,,6,1,1,0,0,softasept,37.244339,986.447815,17.125227,22008.253906
2,480026197,605906,1722345305,,,,,5,1,1,0,0,softasept,37.740543,986.362549,16.066948,16571.724609
1,479990353,606199,1722345306,,,,,5,1,1,0,0,softasept,37.095634,986.731995,17.211569,17877.095703
6,480008288,606203,1722345306,,,,,3,1,1,0,0,softasept,36.72974,987.027954,16.307327,9882.643555
0,480007249,606462,1722345306,,,,,7,1,1,0,0,softasept,37.665806,986.465454,17.143929,7016.005371
2,480026197,606606,1722345306,,,,,6,1,1,0,0,softasept,37.840157,986.372803,16.005951,16145.307617
1,479990353,606899,1722345306,,,,,6,1,1,0,0,softasept,37.188557,986.713806,17.206562,17495.898438
6,480008288,606904,1722345306,,,,,4,1,1,0,0,softasept,37.470329,987.0495,16.403696,5684.846191
4,479999071,606908,1722345306,,,,,3,1,1,0,0,softasept,37.243523,986.489563,15.698456,38635.675781
7,480006511,606912,1722345306,,,,,3,1,1,0,0,softasept,36.938816,986.913086,15.823751,19547.953125
0,480007249,607162,1722345307,,,,,8,1,1,0,0,softasept,37.838909,986.47699,17.138298,6831.767578
2,480026197,607306,1722345307,,,,,7,1,1,0,0,softasept,38.266003,986.410034,16.01338,7057.785645
1,479990353,607599,1722345307,,,,,7,1,1,0,0,softasept,37.663212,986.719971,17.233532,6514.658203
6,480008288,607604,1722345307,,,,,5,1,1,0,0,softasept,37.679409,987.064575,16.415083,5684.846191
4,479999071,607608,1722345307,,,,,4,1,1,0,0,softasept,37.947655,986.505981,15.77619,12003.000977
7,480006511,607612,1722345307,,,,,4,1,1,0,0,softasept,37.619724,986.899902,15.925948,7483.629395
3,479999824,607756,1722345307,,,,,3,1,1,0,0,softasept,36.731346,986.621399,15.92678,16701.460938
5,480020830,607761,1722345307,,,,,3,1,1,0,0,softasept,37.569183,987.005188,16.027122,26479.105469
0,480007249,607873,1722345307,,,,,9,1,1,0,0,softasept,37.929222,986.478821,17.081652,6801.275391
2,480026197,608017,1722345307,,,,,8,1,1,0,0,softasept,38.472706,986.433167,16.034662,6993.006836
7,480006511,608172,1722345308,,,,,5,1,1,0,0,softasept,37.819557,986.875366,15.962091,7364.787109
0,480007249,5528,1722344705,,,,,0,1,1,0,0,softasept,29.271967,986.275269,24.18697,18957.345703
1,479990353,5533,1722344705,,,,,0,1,1,0,0,softasept,29.340799,986.525574,24.76343,24917.267578
2,480026197,5537,1722344705,,,,,0,1,1,0,0,softasept,29.413235,986.279846,23.803131,15869.080078
3,479999824,5542,1722344705,,,,,0,1,1,0,0,softasept,29.583746,986.54425,23.677147,5684.846191
4,479999071,5546,1722344705,,,,,0,1,1,0,0,softasept,29.803064,986.354126,24.032373,8983.716797
5,480020830,5550,1722344705,,,,,0,1,1,0,0,softasept,29.948614,986.831482,24.22072,9436.744141
6,480008288,5555,1722344705,,,,,0,1,1,0,0,softasept,29.555897,986.837219,24.608839,5684.846191
7,480006511,5559,1722344705,,,,,0,1,1,0,0,softasept,29.634165,986.641724,24.122082,10204.082031
0,480007249,5808,1722344705,,,,,1,1,1,0,0,softasept,29.139017,986.346802,24.129326,591907.5
1,479990353,5812,1722344705,,,,,1,1,1,0,0,softasept,29.23031,986.607117,24.73382,550833.8125
2,480026197,5817,1722344705,,,,,1,1,1,0,0,softasept,29.358454,986.336609,23.761978,214091.578125
3,479999824,5821,1722344705,,,,,1,1,1,0,0,softasept,29.507238,986.560242,23.645094,24265.402344
4,479999071,5826,1722344705,,,,,1,1,1,0,0,softasept,29.690714,986.398193,23.981443,109589.039062
5,480020830,5830,1722344705,,,,,1,1,1,0,0,softasept,29.828226,986.865356,24.174641,125275.265625
6,480008288,5835,1722344705,,,,,1,1,1,0,0,softasept,29.326687,986.861145,24.549007,33195.019531
7,480006511,5839,1722344705,,,,,1,1,1,0,0,softasept,29.48122,986.712402,24.04686,144960.359375
0,480007249,7208,1722344707,,,,,2,1,1,0,0,softasept,29.450069,986.371948,23.864305,524590.1875
1,479990353,7212,1722344707,,,,,2,1,1,0,0,softasept,29.551739,986.612183,24.410246,515479.5
2,480026197,7217,1722344707,,,,,2,1,1,0,0,softasept,29.70956,986.341248,23.489592,196018.375
3,479999824,7221,1722344707,,,,,2,1,1,0,0,softasept,29.894714,986.583435,23.364771,22260.869141
4,479999071,7226,1722344707,,,,,2,1,1,0,0,softasept,30.142614,986.429871,23.650953,103601.78125
5,480020830,7230,1722344707,,,,,2,1,1,0,0,softasept,30.22525,986.874695,23.852571,116073.453125
6,480008288,7234,1722344707,,,,,2,1,1,0,0,softasept,29.694431,986.85022,24.190632,30754.445312
7,480006511,7239,1722344707,,,,,2,1,1,0,0,softasept,29.814245,986.708496,23.809479,139054.859375
0,480007249,11408,1722344711,,,,,3,1,1,0,0,softasept,29.821331,986.388855,22.967588,463663.125
1,479990353,11412,1722344711,,,,,3,1,1,0,0,softasept,29.983664,986.644287,23.308474,488200.25
2,480026197,11417,1722344711,,,,,3,1,1,0,0,softasept,30.157782,986.352844,22.473392,181110.71875
3,479999824,11421,1722344711,,,,,3,1,1,0,0,softasept,30.380911,986.568726,22.225224,21178.027344
4,479999071,11426,1722344711,,,,,3,1,1,0,0,softasept,30.63946,986.441101,22.378908,101026.046875
5,480020830,11430,1722344711,,,,,3,1,1,0,0,softasept,30.68375,986.876953,22.673182,112256.085938
6,480008288,11435,1722344711,,,,,3,1,1,0,0,softasept,30.09996,986.84021,22.994795,29705.267578
7,480006511,11439,1722344711,,,,,3,1,1,0,0,softasept,30.243479,986.702637,22.729265,134985.5
0,480007249,12108,1722344711,,,,,4,1,1,0,0,softasept,30.350628,986.34491,22.904097,68303.09375
1,479990353,12113,1722344711,,,,,4,1,1,0,0,softasept,30.561239,986.602966,23.211615,85219.710938
2,480026197,12117,1722344711,,,,,4,1,1,0,0,softasept,30.703121,986.325317,22.284128,41571.9375
3,479999824,12121,1722344711,,,,,4,1,1,0,0,softasept,30.918941,986.571472,22.114458,7390.300293
4,479999071,12126,1722344711,,,,,4,1,1,0,0,softasept,31.20372,986.430237,22.253666,25931.927734
5,480020830,12130,1722344711,,,,,4,1,1,0,0,softasept,31.226776,986.846863,22.563314,28590.574219
6,480008288,12134,1722344711,,,,,4,1,1,0,0,softasept,30.704479,986.872559,22.883345,8606.77832
7,480006511,12139,1722344711,,,,,4,1,1,0,0,softasept,30.805927,986.706787,22.651852,31250.0
0,480007249,12808,1722344712,,,,,5,1,1,0,0,softasept,30.696808,986.392883,22.796005,65372.828125
1,479990353,12812,1722344712,,,,,5,1,1,0,0,softasept,30.917831,986.640137,23.056633,83550.914062
2,480026197,12817,1722344712,,,,,5,1,1,0,0,softasept,31.074152,986.31488,22.14612,42022.324219
3,479999824,12822,1722344712,,,,,5,1,1,0,0,softasept,31.281742,986.562073,21.965366,7590.132812
4,479999071,12826,1722344712,,,,,5,1,1,0,0,softasept,31.590714,986.397583,22.095022,26545.001953
5,480020830,12830,1722344712,,,,,5,1,1,0,0,softasept,31.587946,986.878967,22.409128,28998.640625
6,480008288,12835,1722344712,,,,,5,1,1,0,0,softasept,31.0546,986.882507,22.738098,8776.741211
7,480006511,12839,1722344712,,,,,5,1,1,0,0,softasept,31.146357,986.738159,22.511284,31250.0
2,480026197,13377,1722344713,,,,,6,1,1,0,0,softasept,31.243484,986.325073,21.95224,41693.8125
0,480007249,13508,1722344713,,,,,6,1,1,0,0,softasept,30.857355,986.398315,22.616777,63665.753906
1,479990353,13513,1722344713,,,,,6,1,1,0,0,softasept,31.091105,986.648743,22.835802,82580.648438
3,479999824,13521,1722344713,,,,,6,1,1,0,0,softasept,31.476719,986.58136,21.77334,7789.678711
4,479999071,13525,1722344713,,,,,6,1,1,0,0,softasept,31.770481,986.436096,21.890541,27032.734375
5,480020830,13530,1722344713,,,,,6,1,1,0,0,softasept,31.762125,986.899597,22.220964,29137.263672
6,480008288,13534,1722344713,,,,,6,1,1,0,0,softasept,31.223362,986.901123,22.54841,8923.591797
7,480006511,13539,1722344713,,,,,6,1,1,0,0,softasept,31.304239,986.747498,22.284037,31181.486328
1,479990353,14072,1722344713,,,,,7,1,1,0,0,softasept,31.399984,986.600891,22.709269,26186.580078
2,480026197,14077,1722344713,,,,,7,1,1,0,0,softasept,31.517401,986.329834,21.791866,22354.173828
0,480007249,14208,1722344714,,,,,7,1,1,0,0,softasept,31.113226,986.387878,22.523533,19931.486328
3,479999824,14221,1722344714,,,,,7,1,1,0,0,softasept,31.753139,986.568542,21.644728,5715.306152
4,479999071,14225,1722344714,,,,,7,1,1,0,0,softasept,32.05761,986.409119,21.682919,15191.075195
5,480020830,14230,1722344714,,,,,7,1,1,0,0,softasept,32.056694,986.891907,22.067492,14324.082031
6,480008288,14234,1722344714,,,,,7,1,1,0,0,softasept,31.5357,986.882812,22.38467,5684.846191
7,480006511,14239,1722344714,,,,,7,1,1,0,0,softasept,31.597799,986.710144,22.161428,12371.931641
1,479990353,14772,1722344714,,,,,8,1,1,0,0,softasept,31.789227,986.636597,22.5513,28287.292969
2,480026197,14777,1722344714,,,,,8,1,1,0,0,softasept,31.898397,986.336304,21.628208,25822.070312
0,480007249,14908,1722344714,,,,,8,1,1,0,0,softasept,31.476969,986.368652,22.384886,21563.341797
3,479999824,14921,1722344714,,,,,8,1,1,0,0,softasept,32.133221,986.588623,21.423216,6665.277832
4,479999071,14925,1722344714,,,,,8,1,1,0,0,softasept,32.454594,986.428711,21.530241,18707.980469
5,480020830,14930,1722344714,,,,,8,1,1,0,0,softasept,32.446045,986.894714,21.915234,17283.283203
6,480008288,14934,1722344714,,,,,8,1,1,0,0,softasept,31.89086,986.896851,22.22389,6366.89209
7,480006511,14939,1722344714,,,,,8,1,1,0,0,softasept,31.965368,986.748657,22.006876,14087.607422
0,480007249,15479,1722344715,,,,,9,1,1,0,0,softasept,31.650059,986.384888,22.227797,22783.908203
1,479990353,15494,1722344715,,,,,9,1,1,0,0,softasept,31.972549,986.644958,22.379005,29438.822266
2,480026197,15510,1722344715,,,,,9,1,1,0,0,softasept,32.08765,986.368042,21.441183,27681.660156
3,479999824,15525,1722344715,,,,,9,1,1,0,0,softasept,32.340538,986.619751,21.279505,7334.402832
4,479999071,15540,1722344715,,,,,9,1,1,0,0,softasept,32.666817,986.487,21.338785,20427.705078
5,480020830,15555,1722344715,,,,,9,1,1,0,0,softasept,32.64328,986.909729,21.713083,18658.892578
6,480008288,15570,1722344715,,,,,9,1,1,0,0,softasept,32.077259,986.901306,22.009237,6736.842285
7,480006511,15586,1722344715,,,,,9,1,1,0,0,softasept,32.150387,986.775208,21.792364,15105.027344
1,479990353,16290,1722344716,,,,,0,1,1,0,0,softasept,32.110664,986.659485,22.119261,30317.384766
2,480026197,16295,1722344716,,,,,0,1,1,0,0,softasept,32.202202,986.350586,21.175894,29357.798828
0,480007249,16429,1722344716,,,,,0,1,1,0,0,softasept,31.775488,986.395508,21.988428,24558.710938
