Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
5,480020830,325905,1722345025,39.303429,968.872375,17.120625,7309.273438,4,1,1,0,0,acetone
0,480007249,326160,1722345026,39.033077,968.355225,17.656599,5684.846191,8,1,1,0,0,acetone
1,479990353,326304,1722345026,38.93148,968.690125,17.637035,5684.846191,7,1,1,0,0,acetone
2,480026197,326309,1722345026,39.292034,968.335693,16.741335,5684.846191,7,1,1,0,0,acetone
6,480008288,326313,1722345026,39.130383,969.064148,17.30551,5684.846191,6,1,1,0,0,acetone
4,479999071,326317,1722345026,39.403374,968.477173,16.682034,7494.14502,6,1,1,0,0,acetone
3,479999824,326321,1722345026,38.654091,968.562012,16.716007,5684.846191,5,1,1,0,0,acetone
7,480006511,326469,1722345026,39.193733,968.775818,16.719755,5684.846191,6,1,1,0,0,acetone
5,480020830,326605,1722345026,39.523735,968.862427,17.128063,7162.041016,5,1,1,0,0,acetone
0,480007249,326871,1722345026,39.12841,968.388855,17.599976,5684.846191,9,1,1,0,0,acetone
6,480008288,326877,1722345026,39.616566,969.060242,17.302448,5684.846191,7,1,1,0,0,acetone
1,479990353,327015,1722345026,39.139931,968.673523,17.623348,5684.846191,8,1,1,0,0,acetone
2,480026197,327020,1722345026,39.493755,968.337158,16.690811,5684.846191,8,1,1,0,0,acetone
3,479999824,327025,1722345026,38.755291,968.543091,16.706221,5684.846191,6,1,1,0,0,acetone
4,479999071,327029,1722345026,39.900269,968.467651,16.678801,5684.846191,7,1,1,0,0,acetone
7,480006511,327175,1722345027,39.669888,968.794983,16.725752,5684.846191,7,1,1,0,0,acetone
5,480020830,327313,1722345027,39.639015,968.903015,17.11404,7016.005371,6,1,1,0,0,acetone
6,480008288,327583,1722345027,39.838245,969.050964,17.252985,5684.846191,8,1,1,0,0,acetone
1,479990353,327726,1722345027,39.257969,968.689575,17.583645,5684.846191,9,1,1,0,0,acetone
2,480026197,327741,1722345027,39.600845,968.332703,16.537176,5684.846191,9,1,1,0,0,acetone
3,479999824,327746,1722345027,39.226727,968.561951,16.706791,5684.846191,7,1,1,0,0,acetone
4,479999071,327751,1722345027,40.124996,968.455261,16.650003,5684.846191,8,1,1,0,0,acetone
0,480007249,327756,1722345027,39.201164,968.372925,17.630157,5684.846191,0,1,1,0,0,acetone
0,480007249,327895,1722345027,38.709446,968.357117,17.394455,40429.5625,1,1,1,0,0,acetone
7,480006511,327899,1722345027,39.884529,968.817017,16.696455,5684.846191,8,1,1,0,0,acetone
5,480020830,328034,1722345027,40.146233,968.915527,17.137951,5684.846191,7,1,1,0,0,acetone
6,480008288,328316,1722345028,39.949085,969.028625,17.181553,5684.846191,9,1,1,0,0,acetone
3,479999824,328460,1722345028,39.453808,968.559326,16.493031,5684.846191,8,1,1,0,0,acetone
4,479999071,328475,1722345028,40.252342,968.472534,16.538172,5684.846191,9,1,1,0,0,acetone
1,479990353,328482,1722345028,39.333309,968.654602,17.463785,5684.846191,0,1,1,0,0,acetone
2,480026197,328486,1722345028,39.638199,968.33374,16.528955,5727.582031,0,1,1,0,0,acetone
5,480020830,328619,1722345028,40.369099,968.917297,17.073298,5684.846191,8,1,1,0,0,acetone
7,480006511,328635,1722345028,39.99802,968.809998,16.630482,5684.846191,9,1,1,0,0,acetone
1,479990353,328779,1722345028,38.815956,968.695679,17.371777,45714.285156,1,1,1,0,0,acetone
2,480026197,328784,1722345028,39.194912,968.339966,16.453049,34538.585938,1,1,1,0,0,acetone
3,479999824,329171,1722345029,39.589561,968.553833,16.598312,5684.846191,9,1,1,0,0,acetone
6,480008288,329207,1722345029,40.04985,969.03418,17.104357,5684.846191,0,1,1,0,0,acetone
4,479999071,329211,1722345029,40.359715,968.479492,16.487274,5684.846191,0,1,1,0,0,acetone
5,480020830,329330,1722345029,40.502308,968.923584,17.008646,5684.846191,9,1,1,0,0,acetone
0,480007249,329334,1722345029,37.761139,968.299927,17.381163,39603.960938,2,1,1,0,0,acetone
7,480006511,329355,1722345029,40.035027,968.792114,16.52928,5684.846191,0,1,1,0,0,acetone
6,480008288,329487,1722345029,39.470459,969.062683,17.00914,8558.438477,1,1,1,0,0,acetone
4,479999071,329492,1722345029,39.830353,968.514343,16.390875,22543.148438,1,1,1,0,0,acetone
7,480006511,329635,1722345029,39.499657,968.835205,16.463537,9658.918945,1,1,1,0,0,acetone
3,479999824,329919,1722345029,39.614246,968.552551,16.532774,5684.846191,0,1,1,0,0,acetone
1,479990353,330179,1722345030,37.776222,968.654419,17.245117,45422.285156,2,1,1,0,0,acetone
2,480026197,330184,1722345030,38.208725,968.308655,16.357994,34707.160156,2,1,1,0,0,acetone
3,479999824,330199,1722345030,39.145275,968.55426,16.52738,10526.31543,1,1,1,0,0,acetone
5,480020830,330203,1722345030,40.604774,968.903259,16.926758,5684.846191,0,1,1,0,0,acetone
5,480020830,330483,1722345030,40.082188,968.936829,16.850714,18991.097656,1,1,1,0,0,acetone
6,480008288,330747,1722345030,38.482983,969.020691,16.906836,8565.310547,2,1,1,0,0,acetone
4,479999071,330891,1722345030,38.781631,968.454773,16.292244,22284.123047,2,1,1,0,0,acetone
7,480006511,331035,1722345030,38.554752,968.720154,16.34996,9667.673828,2,1,1,0,0,acetone
3,479999824,331599,1722345031,38.187595,968.495972,16.372202,10454.099609,2,1,1,0,0,acetone
5,480020830,331883,1722345031,39.06263,968.868713,16.736851,19161.675781,2,1,1,0,0,acetone
0,480007249,333534,1722345033,37.550404,968.275574,17.549566,40125.390625,3,1,1,0,0,acetone
0,480007249,334234,1722345034,38.220238,968.284729,17.748819,12084.591797,4,1,1,0,0,acetone
1,479990353,334379,1722345034,37.487415,968.62146,17.568483,46010.066406,3,1,1,0,0,acetone
2,480026197,334383,1722345034,37.929806,968.272339,16.434931,36519.257812,3,1,1,0,0,acetone
0,480007249,334794,1722345034,38.430973,968.312195,17.647263,11640.59668,5,1,1,0,0,acetone
6,480008288,334947,1722345034,38.175663,968.971985,17.152597,8634.646484,3,1,1,0,0,acetone
1,479990353,335079,1722345034,38.200653,968.602783,17.635717,14460.008789,4,1,1,0,0,acetone
2,480026197,335084,1722345034,38.597221,968.266052,16.640902,12665.743164,4,1,1,0,0,acetone
4,479999071,335091,1722345034,38.467018,968.445618,16.588772,22191.400391,3,1,1,0,0,acetone
7,480006511,335235,1722345035,38.295708,968.740906,16.566923,9855.250977,3,1,1,0,0,acetone
0,480007249,335494,1722345035,38.508747,968.266479,17.631104,11453.114258,6,1,1,0,0,acetone
6,480008288,335647,1722345035,38.931377,969.005676,17.247456,5684.846191,4,1,1,0,0,acetone
1,479990353,335779,1722345035,38.431705,968.620667,17.706097,14324.082031,5,1,1,0,0,acetone
2,480026197,335783,1722345035,38.831318,968.273865,16.638479,12531.819336,5,1,1,0,0,acetone
4,479999071,335791,1722345035,39.18364,968.438171,16.643974,7633.587891,4,1,1,0,0,acetone
3,479999824,335799,1722345035,37.839573,968.505066,16.563148,10673.782227,3,1,1,0,0,acetone
7,480006511,335935,1722345035,39.001297,968.739502,16.642012,5684.846191,4,1,1,0,0,acetone
5,480020830,336083,1722345035,38.737297,968.846802,16.980433,19494.365234,3,1,1,0,0,acetone
0,480007249,336194,1722345036,38.960323,968.317139,17.626421,5684.846191,7,1,1,0,0,acetone
6,480008288,336347,1722345036,39.163132,969.030273,17.250408,5684.846191,5,1,1,0,0,acetone
1,479990353,336479,1722345036,38.534676,968.613464,17.603502,14190.6875,6,1,1,0,0,acetone
2,480026197,336483,1722345036,38.935913,968.287109,16.783184,12364.760742,6,1,1,0,0,acetone
4,479999071,336491,1722345036,39.420849,968.440979,16.631374,7488.883789,5,1,1,0,0,acetone
3,479999824,336499,1722345036,38.523277,968.497925,16.65221,5684.846191,4,1,1,0,0,acetone
7,480006511,336635,1722345036,39.21347,968.7323,16.669283,5684.846191,5,1,1,0,0,acetone
5,480020830,336783,1722345036,39.423832,968.825928,17.132656,7259.52832,4,1,1,0,0,acetone
0,480007249,336894,1722345036,39.138447,968.323547,17.590197,5684.846191,8,1,1,0,0,acetone
2,480026197,337043,1722345036,39.396633,968.316528,16.669939,5684.846191,7,1,1,0,0,acetone
6,480008288,337047,1722345036,39.266411,969.028748,17.266708,5684.846191,6,1,1,0,0,acetone
1,479990353,337179,1722345037,39.029427,968.65863,17.611702,5684.846191,7,1,1,0,0,acetone
4,479999071,337191,1722345037,39.520729,968.418945,16.40477,7390.300293,6,1,1,0,0,acetone
3,479999824,337199,1722345037,38.755291,968.510986,16.654816,5684.846191,5,1,1,0,0,acetone
7,480006511,337335,1722345037,39.309689,968.744751,16.669489,5684.846191,6,1,1,0,0,acetone
5,480020830,337483,1722345037,39.659508,968.854492,16.832003,7123.775391,5,1,1,0,0,acetone
0,480007249,337605,1722345037,39.23378,968.306763,17.554302,5684.846191,9,1,1,0,0,acetone
1,479990353,337749,1722345037,39.245411,968.655518,17.551838,5684.846191,8,1,1,0,0,acetone
2,480026197,337754,1722345037,39.595863,968.29248,16.624409,5684.846191,8,1,1,0,0,acetone
6,480008288,337759,1722345037,39.755116,969.01532,17.243006,5684.846191,7,1,1,0,0,acetone
4,479999071,337897,1722345037,40.020123,968.423828,16.768305,5684.846191,7,1,1,0,0,acetone
3,479999824,337903,1722345037,38.868828,968.512573,16.589169,5684.846191,6,1,1,0,0,acetone
7,480006511,338042,1722345037,39.788311,968.772949,16.654919,5684.846191,7,1,1,0,0,acetone
5,480020830,338188,1722345038,39.761974,968.858154,17.224255,6965.607422,6,1,1,0,0,acetone
1,479990353,338460,1722345038,39.360939,968.649658,17.49645,5684.846191,9,1,1,0,0,acetone
2,480026197,338475,1722345038,39.69548,968.290283,16.568165,5684.846191,9,1,1,0,0,acetone
4,479999071,338480,1722345038,40.242355,968.441284,16.56864,5684.846191,8,1,1,0,0,acetone
6,480008288,338484,1722345038,39.966721,968.983704,17.182564,5684.846191,8,1,1,0,0,acetone
0,480007249,338490,1722345038,39.309044,968.323547,17.480965,5684.846191,0,1,1,0,0,acetone
3,479999824,338630,1722345038,39.332863,968.532227,16.429817,5684.846191,7,1,1,0,0,acetone
7,480006511,338768,1722345038,40.002953,968.763184,16.59977,5684.846191,8,1,1,0,0,acetone
0,480007249,338772,1722345038,38.799763,968.309265,17.193012,39567.234375,1,1,1,0,0,acetone
5,480020830,338777,1722345038,40.271751,968.877625,17.052238,5684.846191,7,1,1,0,0,acetone
6,480008288,339054,1722345038,40.080078,968.97052,17.106087,5684.846191,9,1,1,0,0,acetone
4,479999071,339190,1722345039,40.379692,968.454285,16.519403,5684.846191,9,1,1,0,0,acetone
7,480006511,339349,1722345039,40.118908,968.774719,16.56492,5684.846191,9,1,1,0,0,acetone
3,479999824,339354,1722345039,39.562412,968.537109,16.483604,5684.846191,8,1,1,0,0,acetone
1,479990353,339359,1722345039,39.431259,968.624573,17.386684,5684.846191,0,1,1,0,0,acetone
2,480026197,339364,1722345039,39.785133,968.286316,16.485632,5792.903809,0,1,1,0,0,acetone
5,480020830,339498,1722345039,40.499748,968.878052,17.00334,5684.846191,8,1,1,0,0,acetone
1,479990353,339642,1722345039,38.918922,968.656067,17.331232,48066.089844,1,1,1,0,0,acetone
2,480026197,339646,1722345039,39.334373,968.328857,16.342588,35078.105469,1,1,1,0,0,acetone
6,480008288,339930,1722345039,40.178322,968.99469,17.00802,5684.846191,0,1,1,0,0,acetone
0,480007249,340053,1722345039,37.861488,968.284424,17.325043,38846.738281,2,1,1,0,0,acetone
3,479999824,340068,1722345039,39.705574,968.507141,16.542984,5684.846191,9,1,1,0,0,acetone
4,479999071,340076,1722345039,40.489555,968.451782,16.42728,5684.846191,0,1,1,0,0,acetone
5,480020830,340223,1722345040,40.635517,968.862244,16.954311,5684.846191,9,1,1,0,0,acetone
6,480008288,340229,1722345040,39.609009,969.032532,16.939407,8683.853516,1,1,1,0,0,acetone
7,480006511,340234,1722345040,40.207726,968.762634,16.492411,5684.846191,0,1,1,0,0,acetone
4,479999071,340373,1722345040,39.957699,968.436462,16.361776,22377.623047,1,1,1,0,0,acetone
7,480006511,340517,1722345040,39.677292,968.792969,16.416664,9993.753906,1,1,1,0,0,acetone
3,479999824,340801,1722345040,39.757408,968.488586,16.478954,5684.846191,0,1,1,0,0,acetone
2,480026197,340928,1722345040,38.325771,968.267334,16.313166,35164.835938,2,1,1,0,0,acetone
1,479990353,341067,1722345040,37.876682,968.613159,17.245701,47904.191406,2,1,1,0,0,acetone
3,479999824,341081,1722345040,39.295841,968.525269,16.391825,10515.938477,1,1,1,0,0,acetone
5,480020830,341085,1722345040,40.737984,968.840027,16.877573,5684.846191,0,1,1,0,0,acetone
5,480020830,341365,1722345041,40.166725,968.88324,16.778254,19265.501953,1,1,1,0,0,acetone
6,480008288,341632,1722345041,38.603901,968.9505,16.831131,8705.114258,2,1,1,0,0,acetone
4,479999071,341776,1722345041,38.913967,968.450134,16.07341,22030.980469,2,1,1,0,0,acetone
7,480006511,341920,1722345041,38.690441,968.702148,16.290613,10003.125977,2,1,1,0,0,acetone
3,479999824,342484,1722345042,38.306068,968.437927,16.281384,10443.864258,2,1,1,0,0,acetone
5,480020830,342768,1722345042,39.185593,968.809753,16.671877,19317.837891,2,1,1,0,0,acetone
0,480007249,344253,1722345044,37.64072,968.249756,17.528986,39239.730469,3,1,1,0,0,acetone
0,480007249,344953,1722345044,38.320587,968.294128,17.589087,11666.058594,4,1,1,0,0,acetone
1,479990353,345155,1722345045,37.582848,968.60968,17.49152,48420.65625,3,1,1,0,0,acetone
2,480026197,345160,1722345045,38.031914,968.232239,16.553228,36771.042969,3,1,1,0,0,acetone
0,480007249,345653,1722345045,38.52129,968.24469,17.605951,11490.125977,5,1,1,0,0,acetone
6,480008288,345723,1722345045,38.301613,968.929993,16.989449,8769.526367,3,1,1,0,0,acetone
1,479990353,345855,1722345045,38.286041,968.560852,17.568354,14760.147461,4,1,1,0,0,acetone
2,480026197,345860,1722345045,38.70929,968.252075,16.595743,12864.321289,4,1,1,0,0,acetone
4,479999071,345867,1722345045,38.589363,968.396912,16.45142,21962.9375,3,1,1,0,0,acetone
7,480006511,346012,1722345045,38.409191,968.66748,16.506361,10184.595703,3,1,1,0,0,acetone
0,480007249,346363,1722345046,38.604076,968.271606,17.590075,11295.446289,6,1,1,0,0,acetone
6,480008288,346423,1722345046,39.069923,968.961243,17.157059,5684.846191,4,1,1,0,0,acetone
1,479990353,346561,1722345046,38.519604,968.589722,17.587116,14598.540039,5,1,1,0,0,acetone
2,480026197,346566,1722345046,38.940895,968.245239,16.860697,12628.255859,5,1,1,0,0,acetone
4,479999071,346570,1722345046,39.303493,968.385498,16.573246,7520.563965,4,1,1,0,0,acetone
3,479999824,346714,1722345046,37.948174,968.47113,16.487144,10663.112305,3,1,1,0,0,acetone
7,480006511,346718,1722345046,39.127121,968.674683,16.602629,5684.846191,4,1,1,0,0,acetone
5,480020830,346862,1722345046,38.86026,968.795288,16.874371,19619.865234,3,1,1,0,0,acetone
0,480007249,346923,1722345046,39.04562,968.291992,17.589952,5684.846191,7,1,1,0,0,acetone
6,480008288,347129,1722345046,39.29916,968.96521,17.17535,5684.846191,5,1,1,0,0,acetone
1,479990353,347261,1722345047,38.622574,968.577026,17.453569,14548.760742,6,1,1,0,0,acetone
2,480026197,347266,1722345047,39.04549,968.247742,16.876884,12495.119141,6,1,1,0,0,acetone
4,479999071,347273,1722345047,39.550694,968.404175,16.571484,7426.316895,5,1,1,0,0,acetone
3,479999824,347417,1722345047,38.626942,968.448792,16.493658,5684.846191,4,1,1,0,0,acetone
7,480006511,347422,1722345047,39.344231,968.70636,16.609533,5684.846191,5,1,1,0,0,acetone
5,480020830,347565,1722345047,39.549355,968.797791,16.985292,7244.736328,4,1,1,0,0,acetone
0,480007249,347623,1722345047,39.23378,968.306763,17.569851,5684.846191,8,1,1,0,0,acetone
6,480008288,347829,1722345047,39.394886,968.961914,17.134226,5684.846191,6,1,1,0,0,acetone
1,479990353,347961,1722345047,39.119839,968.613342,17.554863,5684.846191,7,1,1,0,0,acetone
2,480026197,347966,1722345047,39.49625,968.269714,16.644606,5684.846191,7,1,1,0,0,acetone
4,479999071,347973,1722345047,39.65057,968.387817,16.546059,7324.330566,6,1,1,0,0,acetone
3,479999824,348117,1722345047,38.861427,968.494019,16.588757,5684.846191,5,1,1,0,0,acetone
7,480006511,348121,1722345047,39.440445,968.720703,16.573635,5684.846191,6,1,1,0,0,acetone
5,480020830,348265,1722345048,39.777344,968.809692,16.998253,7100.066406,5,1,1,0,0,acetone
0,480007249,348334,1722345048,39.321587,968.280151,17.419538,5684.846191,9,1,1,0,0,acetone
6,480008288,348529,1722345048,39.881069,968.94989,17.14653,5684.846191,7,1,1,0,0,acetone
1,479990353,348667,1722345048,39.333309,968.622314,17.381006,5684.846191,8,1,1,0,0,acetone
2,480026197,348672,1722345048,39.707932,968.281616,16.584305,5684.846191,8,1,1,0,0,acetone
4,479999071,348677,1722345048,40.147469,968.405518,16.573689,5684.846191,7,1,1,0,0,acetone
3,479999824,348820,1722345048,38.970028,968.475586,16.738773,5684.846191,6,1,1,0,0,acetone
7,480006511,348825,1722345048,39.914135,968.686951,16.630964,5684.846191,7,1,1,0,0,acetone
5,480020830,348968,1722345048,39.887497,968.809998,16.973604,6974.716797,6,1,1,0,0,acetone
0,480007249,349178,1722345049,39.379288,968.258545,17.443607,5684.846191,0,1,1,0,0,acetone
2,480026197,349248,1722345049,39.82,968.245972,16.523594,5684.846191,9,1,1,0,0,acetone
6,480008288,349253,1722345049,40.095192,968.936768,17.101768,5684.846191,8,1,1,0,0,acetone
1,479990353,349387,1722345049,39.461395,968.630859,17.481594,5684.846191,9,1,1,0,0,acetone
4,479999071,349396,1722345049,40.38718,968.418335,16.742365,5684.846191,8,1,1,0,0,acetone
3,479999824,349400,1722345049,39.431595,968.47699,16.548374,5684.846191,7,1,1,0,0,acetone
0,480007249,349461,1722345049,38.905128,968.311951,17.261021,38882.136719,1,1,1,0,0,acetone
7,480006511,349544,1722345049,40.138649,968.757263,16.60734,5684.846191,8,1,1,0,0,acetone
5,480020830,349690,1722345049,40.397278,968.825378,16.987167,5684.846191,7,1,1,0,0,acetone
6,480008288,349963,1722345049,40.221149,968.96405,16.984547,5684.846191,9,1,1,0,0,acetone
4,479999071,350118,1722345049,40.504539,968.406006,16.257664,5684.846191,9,1,1,0,0,acetone
3,479999824,350122,1722345049,39.668549,968.46991,16.571815,5684.846191,8,1,1,0,0,acetone
2,480026197,350127,1722345049,39.907162,968.257507,16.44092,5684.846191,0,1,1,0,0,acetone
1,479990353,350132,1722345050,39.499065,968.625671,17.380262,5684.846191,0,1,1,0,0,acetone
7,480006511,350277,1722345050,40.249668,968.731567,16.4328,5684.846191,9,1,1,0,0,acetone
2,480026197,350421,1722345050,39.438969,968.304504,16.379139,33507.851562,1,1,1,0,0,acetone
1,479990353,350426,1722345050,38.984219,968.628601,17.288515,45181.785156,1,1,1,0,0,acetone
5,480020830,350430,1722345050,40.635517,968.818481,16.882072,5684.846191,8,1,1,0,0,acetone
6,480008288,350714,1722345050,40.304279,968.966125,16.937458,5684.846191,0,1,1,0,0,acetone
0,480007249,350787,1722345050,37.959328,968.277649,17.294554,38288.960938,2,1,1,0,0,acetone
3,479999824,350857,1722345050,39.80677,968.455505,16.491978,5684.846191,9,1,1,0,0,acetone
4,479999071,350864,1722345050,40.539497,968.407776,16.352531,5684.846191,0,1,1,0,0,acetone
6,480008288,351003,1722345050,39.729927,969.000916,16.842815,8318.169922,1,1,1,0,0,acetone
7,480006511,351008,1722345050,40.336018,968.719421,16.401451,5684.846191,0,1,1,0,0,acetone
5,480020830,351153,1722345051,40.76104,968.807861,16.878883,5684.846191,9,1,1,0,0,acetone
4,479999071,351159,1722345051,39.992657,968.395447,16.270872,21739.130859,1,1,1,0,0,acetone
7,480006511,351302,1722345051,39.790779,968.737244,16.340488,9555.09082,1,1,1,0,0,acetone
3,479999824,351726,1722345051,39.91291,968.475769,16.425798,5684.846191,0,1,1,0,0,acetone
1,479990353,351841,1722345051,37.96207,968.569275,17.044794,44943.820312,2,1,1,0,0,acetone
2,480026197,351846,1722345051,38.425388,968.247803,16.267385,33534.1875,2,1,1,0,0,acetone
5,480020830,351870,1722345051,40.812279,968.796692,16.814724,5684.846191,0,1,1,0,0,acetone
3,479999824,352006,1722345051,39.429127,968.50177,16.496805,9928.637695,1,1,1,0,0,acetone
5,480020830,352150,1722345052,40.302494,968.846008,16.682945,18642.585938,1,1,1,0,0,acetone
6,480008288,352417,1722345052,38.727333,968.908325,16.771032,8318.169922,2,1,1,0,0,acetone
4,479999071,352561,1722345052,39.026329,968.394043,16.166782,21433.355469,2,1,1,0,0,acetone
7,480006511,352705,1722345052,38.818733,968.650391,16.215458,9555.09082,2,1,1,0,0,acetone
3,479999824,353409,1722345053,38.422077,968.447144,16.231377,9882.643555,2,1,1,0,0,acetone
5,480020830,353553,1722345053,39.311115,968.772461,16.60191,18773.833984,2,1,1,0,0,acetone
0,480007249,355012,1722345054,37.733543,968.224365,17.477579,38496.242188,3,1,1,0,0,acetone
0,480007249,355712,1722345055,38.400871,968.236389,17.55238,11539.848633,4,1,1,0,0,acetone
2,480026197,355911,1722345055,38.136505,968.213623,16.507723,35398.230469,3,1,1,0,0,acetone
1,479990353,356050,1722345055,37.660698,968.543579,17.465088,45519.203125,3,1,1,0,0,acetone
0,480007249,356412,1722345056,38.619133,968.230469,17.5599,11331.444336,5,1,1,0,0,acetone
6,480008288,356477,1722345056,38.440163,968.893311,17.002426,8416.623047,3,1,1,0,0,acetone
2,480026197,356614,1722345056,38.811394,968.224121,16.591125,12524.461914,4,1,1,0,0,acetone
1,479990353,356750,1722345056,38.37394,968.528076,17.552799,14304.873047,4,1,1,0,0,acetone
4,479999071,356761,1722345056,38.704224,968.369019,16.498899,21390.375,3,1,1,0,0,acetone
7,480006511,356905,1722345056,38.525146,968.623657,16.48704,9711.68457,3,1,1,0,0,acetone
0,480007249,357112,1722345056,38.691887,968.227112,17.548611,11259.676758,6,1,1,0,0,acetone
6,480008288,357178,1722345057,39.190842,968.916748,17.112219,5684.846191,4,1,1,0,0,acetone
1,479990353,357310,1722345057,38.61504,968.53833,17.561655,14285.713867,5,1,1,0,0,acetone
2,480026197,357315,1722345057,39.047981,968.207153,16.609379,12321.910156,5,1,1,0,0,acetone
4,479999071,357462,1722345057,39.420849,968.368286,16.708836,7390.300293,4,1,1,0,0,acetone
3,479999824,357469,1722345057,38.051842,968.411621,16.46209,10107.390625,3,1,1,0,0,acetone
7,480006511,357606,1722345057,39.240608,968.645508,16.552248,5684.846191,4,1,1,0,0,acetone
0,480007249,357672,1722345057,39.140953,968.260986,17.543705,5684.846191,7,1,1,0,0,acetone
5,480020830,357753,1722345057,38.978096,968.74176,16.803976,19093.078125,3,1,1,0,0,acetone
6,480008288,357878,1722345057,39.412521,968.906006,17.119699,5684.846191,5,1,1,0,0,acetone
1,479990353,358010,1722345057,38.702938,968.503723,17.55126,14134.275391,6,1,1,0,0,acetone
2,480026197,358015,1722345057,39.150085,968.22168,16.609907,12209.080078,6,1,1,0,0,acetone
4,479999071,358162,1722345058,39.660561,968.357544,16.541451,7359.705566,5,1,1,0,0,acetone
3,479999824,358170,1722345058,38.728142,968.417236,16.591652,5684.846191,4,1,1,0,0,acetone
7,480006511,358306,1722345058,39.467583,968.690063,16.631868,5684.846191,5,1,1,0,0,acetone
0,480007249,358374,1722345058,39.324097,968.224609,17.512932,5684.846191,8,1,1,0,0,acetone
5,480020830,358454,1722345058,39.674873,968.762329,17.064548,7109.53125,4,1,1,0,0,acetone
6,480008288,358578,1722345058,39.513283,968.898804,17.084036,5684.846191,6,1,1,0,0,acetone
1,479990353,358710,1722345058,39.210251,968.561096,17.554964,5684.846191,7,1,1,0,0,acetone
2,480026197,358715,1722345058,39.600845,968.252502,16.598942,5684.846191,7,1,1,0,0,acetone
4,479999071,358862,1722345058,39.775421,968.336365,16.55299,7220.216797,6,1,1,0,0,acetone
3,479999824,358870,1722345058,38.965092,968.453674,16.573944,5684.846191,5,1,1,0,0,acetone
7,480006511,359006,1722345058,39.563805,968.679993,16.719809,5684.846191,6,1,1,0,0,acetone
0,480007249,359096,1722345058,39.409393,968.247864,17.580122,5684.846191,9,1,1,0,0,acetone
5,480020830,359159,1722345059,39.89518,968.781067,16.94313,6951.987793,5,1,1,0,0,acetone
6,480008288,359296,1722345059,40.004505,968.893982,17.091391,5684.846191,7,1,1,0,0,acetone
1,479990353,359434,1722345059,39.428749,968.588501,17.490044,5684.846191,8,1,1,0,0,acetone
2,480026197,359439,1722345059,39.812527,968.210754,16.538626,5684.846191,8,1,1,0,0,acetone
4,479999071,359443,1722345059,40.269821,968.367004,16.502958,5684.846191,7,1,1,0,0,acetone
3,479999824,359587,1722345059,39.083569,968.457703,16.549665,5684.846191,6,1,1,0,0,acetone
7,480006511,359592,1722345059,40.044895,968.683167,16.60211,5684.846191,7,1,1,0,0,acetone
5,480020830,359875,1722345059,40.005333,968.768433,16.939081,6920.415039,6,1,1,0,0,acetone
0,480007249,359940,1722345059,39.474621,968.243469,17.407701,5684.846191,0,1,1,0,0,acetone
6,480008288,360002,1722345059,40.21611,968.908569,17.051651,5684.846191,8,1,1,0,0,acetone
1,479990353,360145,1722345060,39.546783,968.588257,17.450321,5684.846191,9,1,1,0,0,acetone
2,480026197,360160,1722345060,39.922108,968.231445,16.493219,5684.846191,9,1,1,0,0,acetone
4,479999071,360165,1722345060,40.502041,968.367004,16.453817,5684.846191,8,1,1,0,0,acetone
0,480007249,360227,1722345060,38.990425,968.290344,17.369318,39239.730469,1,1,1,0,0,acetone
3,479999824,360309,1722345060,39.540199,968.445862,16.569832,5684.846191,7,1,1,0,0,acetone
7,480006511,360313,1722345060,40.257069,968.703125,16.536461,5684.846191,8,1,1,0,0,acetone
5,480020830,360598,1722345060,40.522804,968.782166,16.942726,5684.846191,7,1,1,0,0,acetone
6,480008288,360735,1722345060,40.344582,968.926453,16.955297,5684.846191,9,1,1,0,0,acetone
4,479999071,360890,1722345060,40.616905,968.347229,16.38781,5684.846191,9,1,1,0,0,acetone
2,480026197,360897,1722345060,39.991837,968.184814,16.394138,5696.991211,0,1,1,0,0,acetone
3,479999824,361034,1722345060,39.772217,968.418518,16.520947,5684.846191,8,1,1,0,0,acetone
1,479990353,361039,1722345060,39.614594,968.582092,17.392139,5703.083008,0,1,1,0,0,acetone
7,480006511,361054,1722345060,40.365623,968.682922,16.439217,5684.846191,9,1,1,0,0,acetone
5,480020830,361197,1722345061,40.743111,968.759949,16.877865,5684.846191,8,1,1,0,0,acetone
2,480026197,361202,1722345061,39.526131,968.251953,16.322279,33988.316406,1,1,1,0,0,acetone
1,479990353,361318,1722345061,39.067101,968.605469,17.267464,48558.421875,1,1,1,0,0,acetone
6,480008288,361485,1722345061,40.432755,968.89679,16.913668,5684.846191,0,1,1,0,0,acetone
0,480007249,361541,1722345061,38.032082,968.202698,17.236853,38461.539062,2,1,1,0,0,acetone
3,479999824,361745,1722345061,39.910439,968.427246,16.508018,5684.846191,9,1,1,0,0,acetone
6,480008288,361765,1722345061,39.840767,968.915527,16.797358,8592.911133,1,1,1,0,0,acetone
4,479999071,361769,1722345061,40.71928,968.371277,16.290115,5684.846191,0,1,1,0,0,acetone
5,480020830,361908,1722345061,40.873756,968.796875,16.813047,5684.846191,9,1,1,0,0,acetone
7,480006511,361915,1722345061,40.451973,968.674561,16.180937,5684.846191,0,1,1,0,0,acetone
4,479999071,362053,1722345061,40.194912,968.359985,16.204603,22099.447266,1,1,1,0,0,acetone
