Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
3,479999824,297464,1722344997,36.612873,986.66449,17.830536,5684.846191,9,1,1,0,0,softasept
5,480020830,297481,1722344997,37.146515,987.0448,17.948927,5684.846191,9,1,1,0,0,softasept
6,480008288,298046,1722344997,36.518143,987.108032,18.111469,5684.846191,0,1,1,0,0,softasept
4,479999071,298051,1722344997,37.036282,986.53717,17.493191,5684.846191,0,1,1,0,0,softasept
7,480006511,298056,1722344997,36.660038,986.924561,17.659426,5684.846191,0,1,1,0,0,softasept
2,480026197,298169,1722344998,35.280121,986.435425,17.537518,18120.044922,2,1,1,0,0,softasept
0,480007249,298185,1722344998,34.773277,986.446228,18.73933,37090.699219,2,1,1,0,0,softasept
3,479999824,298195,1722344998,36.654835,986.675354,17.755594,5684.846191,0,1,1,0,0,softasept
5,480020830,298200,1722344998,37.251541,987.04895,17.888071,5684.846191,0,1,1,0,0,softasept
1,479990353,298329,1722344998,34.729939,986.736084,18.680477,26058.632812,2,1,1,0,0,softasept
4,479999071,298334,1722344998,36.536903,986.562256,17.407799,14200.132812,1,1,1,0,0,softasept
6,480008288,298338,1722344998,35.97908,987.138794,18.064148,5684.846191,1,1,1,0,0,softasept
7,480006511,298343,1722344998,36.146893,986.905823,17.593712,11072.664062,1,1,1,0,0,softasept
3,479999824,298482,1722344998,36.215496,986.665527,17.67345,6136.145508,1,1,1,0,0,softasept
5,480020830,298487,1722344998,36.744339,987.038269,17.806881,9667.673828,1,1,1,0,0,softasept
4,479999071,299733,1722344999,35.515682,986.515991,17.298355,13422.818359,2,1,1,0,0,softasept
6,480008288,299737,1722344999,34.994164,987.0755,17.918831,5684.846191,2,1,1,0,0,softasept
7,480006511,299746,1722344999,35.199558,986.872498,17.47266,10858.5,2,1,1,0,0,softasept
3,479999824,299882,1722344999,35.257847,986.635986,17.546513,5974.60791,2,1,1,0,0,softasept
5,480020830,299890,1722344999,35.778618,987.002869,17.740532,9504.009766,2,1,1,0,0,softasept
2,480026197,302229,1722345002,35.001213,986.398743,17.737158,18058.691406,3,1,1,0,0,softasept
0,480007249,302385,1722345002,34.542484,986.415222,18.989429,35457.0625,3,1,1,0,0,softasept
1,479990353,302529,1722345002,34.436115,986.713623,18.874655,25744.167969,3,1,1,0,0,softasept
2,480026197,302929,1722345002,35.658642,986.373169,17.816261,7611.79834,4,1,1,0,0,softasept
0,480007249,303085,1722345002,35.192226,986.405396,19.0707,10631.229492,4,1,1,0,0,softasept
1,479990353,303229,1722345003,35.126728,986.693237,18.885555,9329.446289,4,1,1,0,0,softasept
2,480026197,303629,1722345003,35.892727,986.413391,17.824697,7547.169922,5,1,1,0,0,softasept
0,480007249,303785,1722345003,35.405464,986.468567,18.912439,10372.771484,5,1,1,0,0,softasept
6,480008288,303797,1722345003,34.694405,987.104675,18.107586,5684.846191,3,1,1,0,0,softasept
7,480006511,303806,1722345003,34.920784,986.874207,17.62122,10673.782227,3,1,1,0,0,softasept
1,479990353,303929,1722345003,35.350239,986.701294,18.97695,9216.589844,5,1,1,0,0,softasept
4,479999071,303933,1722345003,35.196087,986.503357,17.465336,12673.267578,3,1,1,0,0,softasept
3,479999824,304082,1722345003,34.917244,986.642395,17.701521,5895.357422,3,1,1,0,0,softasept
5,480020830,304090,1722345003,35.468662,986.979675,17.891916,9362.200195,3,1,1,0,0,softasept
2,480026197,304329,1722345004,35.987358,986.418091,17.809589,7515.265625,6,1,1,0,0,softasept
0,480007249,304485,1722345004,35.488251,986.466553,18.938265,10174.880859,6,1,1,0,0,softasept
4,479999071,304493,1722345004,35.907692,986.52948,17.686375,5684.846191,4,1,1,0,0,softasept
6,480008288,304497,1722345004,35.407272,987.050842,18.206284,5684.846191,4,1,1,0,0,softasept
7,480006511,304506,1722345004,35.604149,986.889282,17.71192,5684.846191,4,1,1,0,0,softasept
1,479990353,304629,1722345004,35.453201,986.716064,18.952135,9192.760742,6,1,1,0,0,softasept
3,479999824,304782,1722345004,35.576241,986.665161,17.785757,5684.846191,4,1,1,0,0,softasept
5,480020830,304790,1722345004,36.147484,986.999512,17.96751,5684.846191,4,1,1,0,0,softasept
2,480026197,305029,1722345004,36.425652,986.436707,17.798992,5684.846191,7,1,1,0,0,softasept
0,480007249,305185,1722345005,35.932289,986.498352,18.975876,5684.846191,7,1,1,0,0,softasept
4,479999071,305193,1722345005,36.132408,986.531311,17.611595,5684.846191,5,1,1,0,0,softasept
6,480008288,305197,1722345005,35.628944,987.051636,18.219381,5684.846191,5,1,1,0,0,softasept
7,480006511,305206,1722345005,35.821243,986.917297,17.734762,5684.846191,5,1,1,0,0,softasept
1,479990353,305329,1722345005,35.937893,986.715393,18.981857,5684.846191,7,1,1,0,0,softasept
3,479999824,305482,1722345005,35.80331,986.635315,17.793758,5684.846191,5,1,1,0,0,softasept
5,480020830,305490,1722345005,36.367783,987.009338,17.980429,5684.846191,5,1,1,0,0,softasept
2,480026197,305729,1722345005,36.629856,986.445007,17.748983,5684.846191,8,1,1,0,0,softasept
0,480007249,305885,1722345005,36.117928,986.484741,18.90929,5684.846191,8,1,1,0,0,softasept
4,479999071,305893,1722345005,36.237278,986.535767,17.607309,5684.846191,6,1,1,0,0,softasept
