Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
0,480007249,35873,1722344735,35.275013,985.420654,20.108503,60591.714844,7,1,1,0,0,vinegar
2,480026197,35882,1722344735,35.681053,985.383423,19.105997,91428.570312,7,1,1,0,0,vinegar
1,479990353,36017,1722344735,35.400463,985.652344,20.115881,58234.757812,7,1,1,0,0,vinegar
3,479999824,36026,1722344735,35.741608,985.605042,18.969368,39060.117188,7,1,1,0,0,vinegar
4,479999071,36030,1722344735,36.457005,985.473389,18.672836,43478.261719,7,1,1,0,0,vinegar
5,480020830,36035,1722344735,36.557343,985.974304,19.135086,37514.652344,7,1,1,0,0,vinegar
6,480008288,36039,1722344735,36.037018,985.901489,19.325659,18757.326172,7,1,1,0,0,vinegar
7,480006511,36044,1722344735,36.156761,985.842102,18.978243,24859.195312,7,1,1,0,0,vinegar
0,480007249,36573,1722344736,35.478214,985.411926,20.037802,65173.117188,8,1,1,0,0,vinegar
2,480026197,36582,1722344736,35.907669,985.395142,19.057566,101026.046875,8,1,1,0,0,vinegar
1,479990353,36717,1722344736,35.634018,985.667114,20.057663,61731.371094,8,1,1,0,0,vinegar
3,479999824,36726,1722344736,35.976082,985.622009,18.838261,42440.316406,8,1,1,0,0,vinegar
4,479999071,36730,1722344736,36.694206,985.487061,18.520596,46562.386719,8,1,1,0,0,vinegar
5,480020830,36735,1722344736,36.793011,985.986389,19.09774,39975.015625,8,1,1,0,0,vinegar
6,480008288,36739,1722344736,36.263725,985.929199,19.151766,20062.695312,8,1,1,0,0,vinegar
7,480006511,36744,1722344736,36.366459,985.835632,18.871267,26170.517578,8,1,1,0,0,vinegar
0,480007249,37144,1722344736,35.588596,985.407227,19.950649,69301.570312,9,1,1,0,0,vinegar
1,479990353,37299,1722344737,35.757076,985.649719,19.971384,64679.132812,9,1,1,0,0,vinegar
2,480026197,37315,1722344737,36.027203,985.365906,18.992111,107517.851562,9,1,1,0,0,vinegar
4,479999071,37331,1722344737,36.824043,985.496277,18.538855,50097.847656,9,1,1,0,0,vinegar
6,480008288,37347,1722344737,36.387154,985.932007,19.185543,21011.162109,9,1,1,0,0,vinegar
3,479999824,37469,1722344737,36.1143,985.629456,18.831118,44568.246094,9,1,1,0,0,vinegar
5,480020830,37485,1722344737,36.921089,985.988708,19.105701,41816.398438,9,1,1,0,0,vinegar
7,480006511,37502,1722344737,36.487343,985.827881,18.790106,27257.240234,9,1,1,0,0,vinegar
0,480007249,38050,1722344737,35.681419,985.404724,19.87286,72789.3125,0,1,1,0,0,vinegar
1,479990353,38206,1722344738,35.870087,985.674927,19.8531,67015.703125,0,1,1,0,0,vinegar
2,480026197,38210,1722344738,36.169151,985.389343,18.824078,112182.296875,0,1,1,0,0,vinegar
4,479999071,38215,1722344738,36.928917,985.496643,18.446268,52244.898438,0,1,1,0,0,vinegar
6,480008288,38219,1722344738,36.492954,985.962097,19.082457,21761.306641,0,1,1,0,0,vinegar
3,479999824,38224,1722344738,36.124172,985.611145,18.722668,45714.285156,0,1,1,0,0,vinegar
5,480020830,38228,1722344738,36.99538,985.976074,18.917984,42866.710938,0,1,1,0,0,vinegar
0,480007249,38330,1722344738,35.234871,985.467529,19.818249,3747484.0,1,1,1,0,0,vinegar
7,480006511,38372,1722344738,36.578625,985.823486,18.707153,28249.833984,0,1,1,0,0,vinegar
1,479990353,38486,1722344738,35.380375,985.698242,19.759218,1573569.0,1,1,1,0,0,vinegar
2,480026197,38490,1722344738,35.723389,985.465149,18.770962,3747484.0,1,1,1,0,0,vinegar
4,479999071,38495,1722344738,36.444519,985.520142,18.339203,1805598.375,1,1,1,0,0,vinegar
6,480008288,38499,1722344738,35.948853,985.967529,18.960253,762188.3125,1,1,1,0,0,vinegar
3,479999824,38503,1722344738,35.707054,985.653809,18.640348,1827347.75,1,1,1,0,0,vinegar
5,480020830,38508,1722344738,36.516357,986.029358,18.8211,814962.1875,1,1,1,0,0,vinegar
7,480006511,38652,1722344738,36.080284,985.867188,18.614508,528243.5,1,1,1,0,0,vinegar
0,480007249,39730,1722344739,34.35183,985.409668,19.637302,3686768.75,2,1,1,0,0,vinegar
1,479990353,39886,1722344739,34.413513,985.680359,19.60446,1601251.0,2,1,1,0,0,vinegar
