Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
5,480020830,27322,1722344727,32.612541,986.746399,22.300831,46010.066406,8,1,1,0,0,savo
6,480008288,27326,1722344727,32.273731,986.806824,22.250319,21805.792969,8,1,1,0,0,savo
7,480006511,27330,1722344727,32.342808,986.644348,22.08033,26446.28125,8,1,1,0,0,savo
1,479990353,27875,1722344727,31.942413,986.456543,23.113453,63808.574219,9,1,1,0,0,savo
2,480026197,27890,1722344727,32.06773,986.174744,22.59001,122840.6875,9,1,1,0,0,savo
0,480007249,28011,1722344727,31.660091,986.181946,23.310049,64144.324219,9,1,1,0,0,savo
3,479999824,28045,1722344727,32.256626,986.396851,21.952713,45519.203125,9,1,1,0,0,savo
4,479999071,28060,1722344727,32.834103,986.305054,21.524117,60462.917969,9,1,1,0,0,savo
5,480020830,28075,1722344727,32.748299,986.742798,22.225807,49805.449219,9,1,1,0,0,savo
6,480008288,28091,1722344727,32.414787,986.818237,22.143517,23752.087891,9,1,1,0,0,savo
7,480006511,28106,1722344727,32.473557,986.624451,21.856583,27844.246094,9,1,1,0,0,savo
2,480026197,28670,1722344728,32.179787,986.135498,22.470695,127236.578125,0,1,1,0,0,savo
1,479990353,28809,1722344728,32.072998,986.485535,22.968712,65877.507812,0,1,1,0,0,savo
0,480007249,28814,1722344728,31.552225,986.186829,23.222509,66030.4375,0,1,1,0,0,savo
3,479999824,28819,1722344728,32.305984,986.409424,21.834785,48503.222656,0,1,1,0,0,savo
4,479999071,28823,1722344728,32.911503,986.288879,21.376253,63523.574219,0,1,1,0,0,savo
5,480020830,28827,1722344728,32.820023,986.754883,22.14636,51364.367188,0,1,1,0,0,savo
6,480008288,28832,1722344728,32.515541,986.835388,22.002226,24902.724609,0,1,1,0,0,savo
2,480026197,28953,1722344728,31.761438,986.210815,22.378139,4914217.0,1,1,1,0,0,savo
7,480006511,28976,1722344728,32.604301,986.608154,21.854925,29237.09375,0,1,1,0,0,savo
1,479990353,29089,1722344728,31.570749,986.472534,22.885431,1733389.75,1,1,1,0,0,savo
0,480007249,29097,1722344728,31.21106,986.251465,23.13443,3331435.5,1,1,1,0,0,savo
3,479999824,29101,1722344728,31.901224,986.451355,21.744135,1934813.375,1,1,1,0,0,savo
4,479999071,29105,1722344728,32.442108,986.310364,21.255325,2290187.25,1,1,1,0,0,savo
5,480020830,29110,1722344728,32.341022,986.807373,22.044878,1049987.125,1,1,1,0,0,savo
6,480008288,29114,1722344728,31.973984,986.894897,21.901806,935587.0,1,1,1,0,0,savo
7,480006511,29258,1722344729,32.123253,986.67981,21.753582,589352.5,1,1,1,0,0,savo
1,479990353,30349,1722344730,30.674244,986.429504,22.637533,1806793.125,2,1,1,0,0,savo
2,480026197,30353,1722344730,30.872452,986.13678,22.163961,5363011.5,2,1,1,0,0,savo
0,480007249,30497,1722344730,30.473547,986.16571,22.96566,3395647.75,2,1,1,0,0,savo
3,479999824,30501,1722344730,31.064554,986.387573,21.530367,1988349.5,2,1,1,0,0,savo
4,479999071,30506,1722344730,31.523304,986.249451,21.047531,2295964.25,2,1,1,0,0,savo
5,480020830,30510,1722344730,31.488047,986.721558,21.902582,1103448.25,2,1,1,0,0,savo
6,480008288,30514,1722344730,31.104977,986.871948,21.690218,933029.625,2,1,1,0,0,savo
7,480006511,30658,1722344730,31.245031,986.640076,21.562828,606635.0625,2,1,1,0,0,savo
1,479990353,34549,1722344734,30.516037,986.436218,22.674065,2020720.25,3,1,1,0,0,savo
2,480026197,34553,1722344734,30.708103,986.096069,22.194889,6338104.5,3,1,1,0,0,savo
0,480007249,34697,1722344734,30.41836,986.165894,22.972374,3540955.25,3,1,1,0,0,savo
3,479999824,34701,1722344734,30.852304,986.375977,21.547691,2136114.75,3,1,1,0,0,savo
4,479999071,34706,1722344734,31.298595,986.239746,21.153461,2331246.5,3,1,1,0,0,savo
5,480020830,34710,1722344734,31.293375,986.713196,22.236111,1272049.75,3,1,1,0,0,savo
6,480008288,34714,1722344734,30.900949,986.834656,21.829147,963991.5,3,1,1,0,0,savo
7,480006511,34858,1722344734,31.052616,986.608704,21.7288,660645.1875,3,1,1,0,0,savo
1,479990353,35249,1722344735,31.204111,986.397217,22.759052,337508.25,4,1,1,0,0,savo
2,480026197,35253,1722344735,31.36301,986.148987,22.340038,716083.9375,4,1,1,0,0,savo
0,480007249,35397,1722344735,31.060547,986.161011,23.028215,412903.21875,4,1,1,0,0,savo
3,479999824,35401,1722344735,31.496464,986.360107,21.632742,267223.375,4,1,1,0,0,savo
4,479999071,35406,1722344735,31.972717,986.231445,21.255739,333550.5,4,1,1,0,0,savo
5,480020830,35410,1722344735,31.941431,986.738647,22.354534,250550.53125,4,1,1,0,0,savo
6,480008288,35414,1722344735,31.608746,986.796143,21.940313,124817.164062,4,1,1,0,0,savo
7,480006511,35419,1722344735,31.718678,986.61438,21.784227,124634.859375,4,1,1,0,0,savo
1,479990353,35949,1722344735,31.440165,986.438049,22.759712,337842.28125,5,1,1,0,0,savo
2,480026197,35954,1722344735,31.612026,986.18988,22.262142,715333.5625,5,1,1,0,0,savo
